郵便番号,都道府県名カナ,市区町村名カナ,町域名カナ,都道府県名,市区町村名,町域名
5960825,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾌﾞﾁｮｳ,大阪府,岸和田市,土生町
5960005,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷｱｻﾋﾏﾁ,大阪府,岸和田市,春木旭町
5960035,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷｲｽﾞﾐﾁｮｳ,大阪府,岸和田市,春木泉町
5960031,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷｵｵｼｮｳｼﾞﾁｮｳ,大阪府,岸和田市,春木大小路町
5960026,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾀﾞｲｺｸﾁｮｳ,大阪府,岸和田市,春木大国町
5960033,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾅｶﾏﾁ,大阪府,岸和田市,春木中町
5960034,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾎﾝﾏﾁ,大阪府,岸和田市,春木本町
5960036,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾐﾅﾐﾊﾏﾁｮｳ,大阪府,岸和田市,春木南浜町
5960037,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷｷﾀﾊﾏﾁｮｳ,大阪府,岸和田市,春木北浜町
5960024,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾐﾔｶﾞﾜﾁｮｳ,大阪府,岸和田市,春木宮川町
5960025,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾐﾔﾓﾄﾁｮｳ,大阪府,岸和田市,春木宮本町
5960032,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾓﾄﾏﾁ,大阪府,岸和田市,春木元町
5960006,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾊﾙｷﾜｶﾏﾂﾁｮｳ,大阪府,岸和田市,春木若松町
5960803,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾋｶﾞｼｵｵｼﾞﾁｮｳ,大阪府,岸和田市,東大路町
5960807,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾋｶﾞｼｶﾞｵｶﾁｮｳ,大阪府,岸和田市,東ケ丘町
5960046,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾌｼﾞｲﾁｮｳ,大阪府,岸和田市,藤井町
5960045,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾍﾞｯｼﾖﾁｮｳ,大阪府,岸和田市,別所町
5960074,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾎﾝﾏﾁ,大阪府,岸和田市,本町
5960842,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾏｶﾐﾁｮｳ,大阪府,岸和田市,真上町
5960021,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾏﾂｶｾﾞﾁｮｳ,大阪府,岸和田市,松風町
5960806,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾏﾕﾁｮｳ,大阪府,岸和田市,摩湯町
5960808,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾀﾁｮｳ,大阪府,岸和田市,三田町
5960801,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾄﾞﾛﾁｮｳ,大阪府,岸和田市,箕土路町
5960014,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾅﾄﾐﾄﾞﾘﾏﾁ,大阪府,岸和田市,港緑町
5960078,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾅﾐｳｴﾏﾁ,大阪府,岸和田市,南上町
5960067,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾅﾐﾏﾁ,大阪府,岸和田市,南町
5960043,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾔﾏｴﾁｮｳ,大阪府,岸和田市,宮前町
5960054,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾐﾔﾓﾄﾁｮｳ,大阪府,岸和田市,宮本町
5960011,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾓｸｻﾞｲﾁｮｳ,大阪府,岸和田市,木材町
5960102,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾔﾏﾀﾞｲﾅｶﾁｮｳ,大阪府,岸和田市,山直中町
5960049,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾔｻｶﾁｮｳ,大阪府,岸和田市,八阪町
5960836,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾕｷｱｲﾁｮｳ,大阪府,岸和田市,行遇町
5960002,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾖｼｲﾁｮｳ,大阪府,岸和田市,吉井町
5960013,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,ﾘﾝｶｲﾁｮｳ,大阪府,岸和田市,臨海町
5600000,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,豊中市,以下に掲載がない場合
5600015,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ｱｶｻｶ,大阪府,豊中市,赤阪
5610865,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ｱｻﾋｶﾞｵｶ,大阪府,豊中市,旭丘
5610801,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ｿﾈﾆｼﾏﾁ,大阪府,豊中市,曽根西町
5610804,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ｿﾈﾐﾅﾐﾏﾁ,大阪府,豊中市,曽根南町
5610827,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾀﾞｲｺｸﾁｮｳ,大阪府,豊中市,大黒町
5600025,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾀﾁﾊﾞﾅﾁｮｳ,大阪府,豊中市,立花町
5600026,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾀﾏｲﾁｮｳ,大阪府,豊中市,玉井町
5610874,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾁｮｳｺｳｼﾞﾐﾅﾐ,大阪府,豊中市,長興寺南
5610875,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾁｮｳｺｳｼﾞｷﾀ,大阪府,豊中市,長興寺北
5610872,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾃﾗｳﾁ,大阪府,豊中市,寺内
5610845,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾄｸﾗ,大阪府,豊中市,利倉
5610846,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾄｸﾗﾋｶﾞｼ,大阪府,豊中市,利倉東
5610844,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾄｸﾗﾆｼ,大阪府,豊中市,利倉西
5600045,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾄﾈﾔﾏ,大阪府,豊中市,刀根山
5600044,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾄﾈﾔﾏﾓﾄﾏﾁ,大阪府,豊中市,刀根山元町
5610881,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾅｶｻｸﾗﾂﾞｶ,大阪府,豊中市,中桜塚
5610862,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾆｼｲｽﾞﾐｶﾞｵｶ,大阪府,豊中市,西泉丘
5600005,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾆｼﾐﾄﾞﾘｶﾞｵｶ,大阪府,豊中市,西緑丘
5610855,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾉﾀﾞﾁｮｳ,大阪府,豊中市,野田町
5610891,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｼﾘｲ,大阪府,豊中市,走井
5610857,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘｺﾄﾌﾞｷﾁｮｳ,大阪府,豊中市,服部寿町
5610852,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾎﾝﾏﾁ,大阪府,豊中市,服部本町
5610858,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾆｼﾏﾁ,大阪府,豊中市,服部西町
5610853,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾐﾅﾐﾏﾁ,大阪府,豊中市,服部南町
5610851,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾓﾄﾏﾁ,大阪府,豊中市,服部元町
5610859,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾕﾀｶﾏﾁ,大阪府,豊中市,服部豊町
5610873,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊｯﾄﾘﾘｮｸﾁ,大阪府,豊中市,服部緑地
5610817,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊﾏ,大阪府,豊中市,浜
5610806,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊﾗﾀﾞﾆｼﾏﾁ,大阪府,豊中市,原田西町
5610808,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊﾗﾀﾞﾓﾄﾏﾁ,大阪府,豊中市,原田元町
5610805,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊﾗﾀﾞﾐﾅﾐ,大阪府,豊中市,原田南
5610807,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾊﾗﾀﾞﾅｶ,大阪府,豊中市,原田中
5610861,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾋｶﾞｼｲｽﾞﾐｶﾞｵｶ,大阪府,豊中市,東泉丘
5610871,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾋｶﾞｼﾃﾗｳﾁﾁｮｳ,大阪府,豊中市,東寺内町
5600003,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾋｶﾞｼﾄﾖﾅｶﾁｮｳ,大阪府,豊中市,東豊中町
5610821,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾋﾉﾃﾞﾁｮｳ,大阪府,豊中市,日出町
5610863,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾋﾛﾀﾁｮｳ,大阪府,豊中市,広田町
5610825,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾌﾀﾊﾞﾁｮｳ,大阪府,豊中市,二葉町
5610893,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎｳｻﾞﾝﾁｮｳ,大阪府,豊中市,宝山町
5610814,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎｳﾅﾝﾁｮｳﾋｶﾞｼ,大阪府,豊中市,豊南町東
5610816,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎｳﾅﾝﾁｮｳﾆｼ,大阪府,豊中市,豊南町西
5610815,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎｳﾅﾝﾁｮｳﾐﾅﾐ,大阪府,豊中市,豊南町南
5600032,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎﾀﾙｶﾞｲｹﾋｶﾞｼﾏﾁ,大阪府,豊中市,蛍池東町
5600036,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎﾀﾙｶﾞｲｹﾆｼﾏﾁ,大阪府,豊中市,蛍池西町
5600034,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎﾀﾙｶﾞｲｹﾐﾅﾐﾏﾁ,大阪府,豊中市,蛍池南町
5600031,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,ﾎﾀﾙｶﾞｲｹｷﾀﾏﾁ,大阪府,豊中市,蛍池北町
5630024,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾊﾁﾂﾞｶ,大阪府,池田市,鉢塚
5630012,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾋｶﾞｼﾔﾏﾁｮｳ,大阪府,池田市,東山町
5630046,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾋﾒﾑﾛﾁｮｳ,大阪府,池田市,姫室町
5630017,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾌｼｵﾀﾞｲ,大阪府,池田市,伏尾台
5630011,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾌｼｵﾁｮｳ,大阪府,池田市,伏尾町
5630015,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾌﾙｴﾁｮｳ,大阪府,池田市,古江町
5630041,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾏｽﾐﾁｮｳ,大阪府,池田市,満寿美町
5630026,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾐﾄﾞﾘｶﾞｵｶ,大阪府,池田市,緑丘
5630047,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾑﾛﾏﾁ,大阪府,池田市,室町
5630045,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾓﾓｿﾞﾉ,大阪府,池田市,桃園
5630016,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,ﾖｼﾀﾞﾁｮｳ,大阪府,池田市,吉田町
5640000,ｵｵｻｶﾌ,ｽｲﾀｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,吹田市,以下に掲載がない場合
5650802,ｵｵｻｶﾌ,ｽｲﾀｼ,ｱｵﾊﾞｵｶﾐﾅﾐ,大阪府,吹田市,青葉丘南
5650801,ｵｵｻｶﾌ,ｽｲﾀｼ,ｱｵﾊﾞｵｶｷﾀ,大阪府,吹田市,青葉丘北
5650875,ｵｵｻｶﾌ,ｽｲﾀｼ,ｱｵﾔﾏﾀﾞｲ,大阪府,吹田市,青山台
5640083,ｵｵｻｶﾌ,ｽｲﾀｼ,ｱｻﾋｶﾞｵｶﾁｮｳ,大阪府,吹田市,朝日が丘町
5640027,ｵｵｻｶﾌ,ｽｲﾀｼ,ｱｻﾋﾏﾁ,大阪府,吹田市,朝日町
5640041,ｵｵｻｶﾌ,ｽｲﾀｼ,ｲｽﾞﾐﾁｮｳ,大阪府,吹田市,泉町
5640032,ｵｵｻｶﾌ,ｽｲﾀｼ,ｳﾁﾎﾝﾏﾁ,大阪府,吹田市,内本町
5640063,ｵｵｻｶﾌ,ｽｲﾀｼ,ｴｻｶﾁｮｳ,大阪府,吹田市,江坂町
5640053,ｵｵｻｶﾌ,ｽｲﾀｼ,ｴﾉｷﾁｮｳ,大阪府,吹田市,江の木町
5650806,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶｼｷﾘﾔﾏ,大阪府,吹田市,樫切山
5650853,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶｽｶﾞ,大阪府,吹田市,春日
5640082,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾀﾔﾏﾁｮｳ,大阪府,吹田市,片山町
5640045,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾈﾃﾞﾝﾁｮｳ,大阪府,吹田市,金田町
5650872,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾐﾔﾏﾀﾞ,大阪府,吹田市,上山田
5650841,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾐﾔﾏﾃﾁｮｳ,大阪府,吹田市,上山手町
5640037,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾜｷﾞｼﾁｮｳ,大阪府,吹田市,川岸町
5640013,ｵｵｻｶﾌ,ｽｲﾀｼ,ｶﾜｿﾞﾉﾁｮｳ,大阪府,吹田市,川園町
5640002,ｵｵｻｶﾌ,ｽｲﾀｼ,ｷｼﾍﾞﾅｶ,大阪府,吹田市,岸部中
5640011,ｵｵｻｶﾌ,ｽｲﾀｼ,ｷｼﾍﾞﾐﾅﾐ,大阪府,吹田市,岸部南
5640001,ｵｵｻｶﾌ,ｽｲﾀｼ,ｷｼﾍﾞｷﾀ,大阪府,吹田市,岸部北
5640036,ｵｵｻｶﾌ,ｽｲﾀｼ,ｺﾄﾌﾞｷﾁｮｳ,大阪府,吹田市,寿町
5650836,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻｲﾃﾞﾗ,大阪府,吹田市,佐井寺
5650837,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻｲﾃﾞﾗﾐﾅﾐｶﾞｵｶ,大阪府,吹田市,佐井寺南が丘
5640015,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻｲﾜｲﾁｮｳ,大阪府,吹田市,幸町
5650855,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻﾀｹﾀﾞｲ,大阪府,吹田市,佐竹台
5650831,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻﾂｷｶﾞｵｶﾋｶﾞｼ,大阪府,吹田市,五月が丘東
5650833,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻﾂｷｶﾞｵｶﾆｼ,大阪府,吹田市,五月が丘西
5650832,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻﾂｷｶﾞｵｶﾐﾅﾐ,大阪府,吹田市,五月が丘南
5650834,ｵｵｻｶﾌ,ｽｲﾀｼ,ｻﾂｷｶﾞｵｶｷﾀ,大阪府,吹田市,五月が丘北
5640017,ｵｵｻｶﾌ,ｽｲﾀｼ,ｼﾊﾞﾀﾁｮｳ,大阪府,吹田市,芝田町
5650805,ｵｵｻｶﾌ,ｽｲﾀｼ,ｼﾐｽﾞ,大阪府,吹田市,清水
5650818,ｵｵｻｶﾌ,ｽｲﾀｼ,ｼｬｸﾀﾆ,大阪府,吹田市,尺谷
5640028,ｵｵｻｶﾌ,ｽｲﾀｼ,ｼｮｳﾜﾁｮｳ,大阪府,吹田市,昭和町
5650804,ｵｵｻｶﾌ,ｽｲﾀｼ,ｼﾝｱｼﾔｶﾐ,大阪府,吹田市,新芦屋上
5640012,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾐﾅﾐｼｮｳｼﾞｬｸ,大阪府,吹田市,南正雀
5640043,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾐﾅﾐｽｲﾀ,大阪府,吹田市,南吹田
5640038,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾐﾅﾐｾｲﾜｴﾝﾁｮｳ,大阪府,吹田市,南清和園町
5640025,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾐﾅﾐﾀｶﾊﾏﾁｮｳ,大阪府,吹田市,南高浜町
5640021,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾒﾀﾞﾜﾗﾁｮｳ,大阪府,吹田市,目俵町
5640031,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾓﾄﾏﾁ,大阪府,吹田市,元町
5650854,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾓﾓﾔﾏﾀﾞｲ,大阪府,吹田市,桃山台
5650822,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞｲﾁﾊﾞ,大阪府,吹田市,山田市場
5650821,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞﾋｶﾞｼ,大阪府,吹田市,山田東
5650824,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞﾆｼ,大阪府,吹田市,山田西
5650823,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞﾐﾅﾐ,大阪府,吹田市,山田南
5650825,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞｷﾀ,大阪府,吹田市,山田北
5650871,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾀﾞｵｶ,大阪府,吹田市,山田丘
5640073,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾔﾏﾃﾁｮｳ,大阪府,吹田市,山手町
5640054,ｵｵｻｶﾌ,ｽｲﾀｼ,ﾖｼﾉﾁｮｳ,大阪府,吹田市,芳野町
5950000,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,泉大津市,以下に掲載がない場合
5950053,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｱｵﾊﾞﾁｮｳ,大阪府,泉大津市,青葉町
5950025,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｱｻﾋﾁｮｳ,大阪府,泉大津市,旭町
5950032,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｱﾅﾀﾞ,大阪府,泉大津市,穴田
5950031,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｱﾋﾞｺ,大阪府,泉大津市,我孫子
5950001,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｱﾔｲ,大阪府,泉大津市,綾井
5950022,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲｹｳﾗ,大阪府,泉大津市,池浦
5950024,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲｹｳﾗﾁｮｳ,大阪府,泉大津市,池浦町
5950017,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲｹｿﾞﾉﾁｮｳ,大阪府,泉大津市,池園町
5950033,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲﾀﾊﾗ,大阪府,泉大津市,板原
5950033,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｲﾀﾊﾗﾁｮｳ,大阪府,泉大津市,板原町
5950046,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｳｴﾉﾁｮｳ,大阪府,泉大津市,上之町
5950034,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｳﾀﾞ,大阪府,泉大津市,宇多
5950041,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｴﾋﾞｽﾁｮｳ,大阪府,泉大津市,戎町
5950003,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｵｲﾁﾊﾗﾁｮｳ,大阪府,泉大津市,尾井千原町
5950074,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｵﾂﾞｼﾏﾁｮｳ,大阪府,泉大津市,小津島町
5950061,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｶｽｶﾞﾁｮｳ,大阪府,泉大津市,春日町
5950028,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｶﾅﾒｲｹｼﾞｭｳﾀｸ,大阪府,泉大津市,要池住宅
5950044,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｶﾜﾊﾗﾁｮｳ,大阪府,泉大津市,河原町
5950012,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｷﾀﾄﾖﾅｶﾁｮｳ,大阪府,泉大津市,北豊中町
5950038,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｸｽﾉｷﾁｮｳﾆｼ,大阪府,泉大津市,楠町西
5950039,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｸｽﾉｷﾁｮｳﾋｶﾞｼ,大阪府,泉大津市,楠町東
5950027,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｹﾞｼﾞｮｳﾁｮｳ,大阪府,泉大津市,下条町
5950014,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｺﾄﾌﾞｷﾁｮｳ,大阪府,泉大津市,寿町
5950067,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｺﾏﾂﾁｮｳ,大阪府,泉大津市,小松町
5950054,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｼｵﾐﾁｮｳ,大阪府,泉大津市,汐見町
5950035,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｼｷﾅｲﾁｮｳ,大阪府,泉大津市,式内町
5950045,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,ｼﾀﾉﾁｮｳ,大阪府,泉大津市,下之町
5691107,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｱﾏﾆｼﾉﾁｮｳ,大阪府,高槻市,安満西の町
5691108,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｱﾏｷﾀﾉﾁｮｳ,大阪府,高槻市,安満北の町
5690027,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｱﾏｶﾞﾜｼﾝﾏﾁ,大阪府,高槻市,天川新町
5690026,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｱﾏｶﾞﾜﾁｮｳ,大阪府,高槻市,天川町
5691029,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｱﾝｺｳｼﾞﾁｮｳ,大阪府,高槻市,安岡寺町
5690015,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｲｼﾞﾘ,大阪府,高槻市,井尻
5691003,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｲｽﾞﾘﾊ,大阪府,高槻市,出灰
5691135,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｲﾏｼﾛﾁｮｳ,大阪府,高槻市,今城町
5691111,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｳﾂｸｼｶﾞｵｶ,大阪府,高槻市,美しが丘
5691027,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｳﾗﾄﾞｳ,大阪府,高槻市,浦堂
5691028,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｳﾗﾄﾞｳﾎﾝﾏﾁ,大阪府,高槻市,浦堂本町
5690083,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｴｲﾗｸﾁｮｳ,大阪府,高槻市,永楽町
5690031,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｵｶﾝﾑﾘﾁｮｳ,大阪府,高槻市,大冠町
5690034,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｵﾂｶﾁｮｳ,大阪府,高槻市,大塚町
5690078,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｵﾃﾁｮｳ,大阪府,高槻市,大手町
5691144,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｵﾊﾀﾁｮｳ,大阪府,高槻市,大畑町
5691137,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｶﾓﾄﾁｮｳ,大阪府,高槻市,岡本町
5691118,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｵｸﾃﾝｼﾞﾝﾁｮｳ,大阪府,高槻市,奥天神町
5690091,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶｼﾞﾊﾗ,大阪府,高槻市,梶原
5690092,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶｼﾞﾊﾗﾅｶﾑﾗﾁｮｳ,大阪府,高槻市,梶原中村町
5690053,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶｽｶﾞﾁｮｳ,大阪府,高槻市,春日町
5690805,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶﾐﾀﾅﾍﾞﾁｮｳ,大阪府,高槻市,上田辺町
5691044,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶﾐﾊﾑﾛ,大阪府,高槻市,上土室
5690073,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,ｶﾐﾎﾝﾏﾁ,大阪府,高槻市,上本町
